gX,gY,gZ,aX,aY,aZ
-6.591797,-20.202637,-2.014160,1.000000,-0.053345,0.240356
-6.591797,-20.202637,-2.014160,1.000000,-0.053345,0.240356
-6.591797,-20.202637,-2.014160,1.000000,-0.053345,0.240356
-5.493164,-22.460938,-1.953125,1.016479,-0.063477,0.235596
-5.493164,-22.460938,-1.953125,1.016479,-0.063477,0.235596
-3.479004,-24.658203,-1.892090,1.026123,-0.074707,0.229248
-3.479004,-24.658203,-1.892090,1.026123,-0.074707,0.229248
-0.427246,-26.916504,-1.220703,1.750122,-0.005249,0.608887
-0.427246,-26.916504,-1.220703,1.750122,-0.005249,0.608887
-0.427246,-26.916504,-1.220703,1.750122,-0.005249,0.608887
6.652832,-44.250488,13.671875,2.110107,-0.159790,0.565186
6.652832,-44.250488,13.671875,2.110107,-0.159790,0.565186
-2.929688,-45.898438,12.207031,0.872803,-0.037842,0.231201
-2.929688,-45.898438,12.207031,0.872803,-0.037842,0.231201
-2.929688,-45.898438,12.207031,0.081665,0.280518,0.470947
-8.605957,-49.804688,15.502930,0.081665,0.280518,0.470947
-8.605957,-49.804688,15.502930,0.081665,0.280518,0.470947
-3.051758,-57.250977,19.470215,0.331665,0.148926,0.406982
-3.051758,-57.250977,19.470215,0.331665,0.148926,0.406982
-12.756348,-50.231934,14.892578,0.898315,0.132080,0.435913
-12.756348,-50.231934,14.892578,0.898315,0.132080,0.435913
-12.756348,-50.231934,14.892578,0.898315,0.132080,0.435913
-20.385742,-42.419434,12.268066,1.028320,0.178223,0.505493
-20.385742,-42.419434,12.268066,1.028320,0.178223,0.505493
-15.380859,-44.982910,14.221191,0.782471,0.100830,0.256836
-15.380859,-44.982910,14.221191,0.782471,0.100830,0.256836
-12.512207,-43.457031,15.380859,0.910522,0.053223,0.215454
-12.512207,-43.457031,15.380859,0.910522,0.053223,0.215454
-12.512207,-43.457031,15.380859,0.910522,0.053223,0.215454
-7.141113,-42.419434,16.479492,0.937256,0.032471,0.257446
-7.141113,-42.419434,16.479492,0.937256,0.032471,0.257446
-1.342773,-41.503906,17.761230,0.860229,0.016602,0.255493
-1.342773,-41.503906,17.761230,0.860229,0.016602,0.255493
-1.342773,-41.503906,17.761230,0.898804,0.015259,0.262451
3.784180,-40.771484,18.798828,0.898804,0.015259,0.262451
3.784180,-40.771484,18.798828,0.898804,0.015259,0.262451
7.568359,-40.039062,19.897461,0.914307,0.029907,0.288574
7.568359,-40.039062,19.897461,0.914307,0.029907,0.288574
10.009766,-39.550781,20.874023,0.892212,0.051514,0.317139
10.009766,-39.550781,20.874023,0.892212,0.051514,0.317139
10.009766,-39.550781,20.874023,0.892212,0.051514,0.317139
10.864258,-39.245605,21.728516,0.898804,0.057739,0.344360
10.864258,-39.245605,21.728516,0.898804,0.057739,0.344360
10.253906,-39.001465,22.338867,0.897949,0.049316,0.354980
10.253906,-39.001465,22.338867,0.897949,0.049316,0.354980
8.483887,-38.818359,22.705078,0.896484,0.029541,0.354370
8.483887,-38.818359,22.705078,0.896484,0.029541,0.354370
8.483887,-38.818359,22.705078,0.896484,0.029541,0.354370
6.225586,-38.635254,22.827148,0.899292,0.009888,0.349854
6.225586,-38.635254,22.827148,0.899292,0.009888,0.349854
3.906250,-38.452148,22.888184,0.898193,-0.003052,0.345215
3.906250,-38.452148,22.888184,0.898193,-0.003052,0.345215
3.906250,-38.452148,22.888184,0.897095,-0.009644,0.343384
1.831055,-38.330078,22.949219,0.897095,-0.009644,0.343384
1.831055,-38.330078,22.949219,0.897095,-0.009644,0.343384
0.427246,-38.330078,23.071289,0.900269,-0.012695,0.347168
0.427246,-38.330078,23.071289,0.900269,-0.012695,0.347168
0.183105,-38.452148,23.315430,0.899170,-0.014404,0.351562
0.183105,-38.452148,23.315430,0.899170,-0.014404,0.351562
0.183105,-38.452148,23.315430,0.899170,-0.014404,0.351562
0.793457,-38.635254,23.742676,0.899048,-0.019043,0.349976
0.793457,-38.635254,23.742676,0.899048,-0.019043,0.349976
2.075195,-38.940430,24.291992,0.899658,-0.024902,0.346924
2.075195,-38.940430,24.291992,0.899658,-0.024902,0.346924
3.417969,-39.184570,24.841309,0.896729,-0.026978,0.346924
3.417969,-39.184570,24.841309,0.896729,-0.026978,0.346924
3.417969,-39.184570,24.841309,0.896729,-0.026978,0.346924
4.333496,-39.489746,25.390625,0.902100,-0.027466,0.349731
4.333496,-39.489746,25.390625,0.902100,-0.027466,0.349731
4.455566,-39.855957,25.817871,0.895142,-0.029297,0.348999
4.455566,-39.855957,25.817871,0.895142,-0.029297,0.348999
4.455566,-39.855957,25.817871,0.902954,-0.031128,0.349487
3.906250,-40.222168,26.123047,0.902954,-0.031128,0.349487
3.906250,-40.222168,26.123047,0.902954,-0.031128,0.349487
2.807617,-40.588379,26.428223,0.901245,-0.033325,0.345703
2.807617,-40.588379,26.428223,0.901245,-0.033325,0.345703
1.525879,-41.015625,26.672363,0.895386,-0.036621,0.338989
1.525879,-41.015625,26.672363,0.895386,-0.036621,0.338989
1.525879,-41.015625,26.672363,0.895386,-0.036621,0.338989
0.244141,-41.442871,26.916504,0.901123,-0.038940,0.330078
0.244141,-41.442871,26.916504,0.901123,-0.038940,0.330078
-1.220703,-41.870117,27.160645,0.898071,-0.038574,0.318726
-1.220703,-41.870117,27.160645,0.898071,-0.038574,0.318726
-3.417969,-42.236328,27.343750,0.901367,-0.037720,0.316284
-3.417969,-42.236328,27.343750,0.901367,-0.037720,0.316284
-3.417969,-42.236328,27.343750,0.901367,-0.037720,0.316284
-6.347656,-42.663574,27.404785,0.897461,-0.042847,0.312988
-6.347656,-42.663574,27.404785,0.897461,-0.042847,0.312988
-9.521484,-43.090820,27.404785,0.894897,-0.053833,0.307251
-9.521484,-43.090820,27.404785,0.894897,-0.053833,0.307251
-9.521484,-43.090820,27.404785,0.894287,-0.066162,0.299683
-12.573242,-43.579102,27.282715,0.894287,-0.066162,0.299683
-12.573242,-43.579102,27.282715,0.894287,-0.066162,0.299683
-14.953613,-44.128418,27.221680,0.893188,-0.079712,0.290527
-14.953613,-44.128418,27.221680,0.893188,-0.079712,0.290527
-16.418457,-44.677734,27.221680,0.891602,-0.095215,0.280640
-16.418457,-44.677734,27.221680,0.891602,-0.095215,0.280640
-16.418457,-44.677734,27.221680,0.891602,-0.095215,0.280640
-16.906738,-45.227051,27.282715,0.890625,-0.110229,0.270020
-16.906738,-45.227051,27.282715,0.890625,-0.110229,0.270020
-16.540527,-45.837402,27.404785,0.886597,-0.122070,0.261597
-16.540527,-45.837402,27.404785,0.886597,-0.122070,0.261597
-15.563965,-46.447754,27.648926,0.869873,-0.130981,0.250366
-15.563965,-46.447754,27.648926,0.869873,-0.130981,0.250366
-15.563965,-46.447754,27.648926,0.869873,-0.130981,0.250366
-14.587402,-47.119141,27.832031,0.868896,-0.138794,0.237427
-14.587402,-47.119141,27.832031,0.868896,-0.138794,0.237427
-14.160156,-47.729492,27.954102,0.887085,-0.146484,0.230713
-14.160156,-47.729492,27.954102,0.887085,-0.146484,0.230713
-14.160156,-47.729492,27.954102,0.913818,-0.156250,0.228516
-14.404297,-48.278809,27.954102,0.913818,-0.156250,0.228516
-14.404297,-48.278809,27.954102,0.913818,-0.156250,0.228516
-14.709473,-48.706055,27.893066,0.885254,-0.168335,0.204102
-14.709473,-48.706055,27.893066,0.885254,-0.168335,0.204102
-14.587402,-49.255371,27.770996,0.870728,-0.186035,0.171143
-14.587402,-49.255371,27.770996,0.870728,-0.186035,0.171143
-14.587402,-49.255371,27.770996,0.870728,-0.186035,0.171143
-14.831543,-49.499512,27.587891,0.889771,-0.206421,0.142090
-14.831543,-49.499512,27.587891,0.889771,-0.206421,0.142090
-15.747070,-49.621582,27.099609,0.901489,-0.230469,0.116821
-15.747070,-49.621582,27.099609,0.901489,-0.230469,0.116821
-17.211914,-49.621582,26.489258,0.908691,-0.254028,0.099609
-17.211914,-49.621582,26.489258,0.908691,-0.254028,0.099609
-17.211914,-49.621582,26.489258,0.908691,-0.254028,0.099609
-19.287109,-49.621582,25.573730,0.892456,-0.274780,0.084961
-19.287109,-49.621582,25.573730,0.892456,-0.274780,0.084961
-21.362305,-49.560547,24.536133,0.892334,-0.296753,0.075928
-21.362305,-49.560547,24.536133,0.892334,-0.296753,0.075928
-22.583008,-49.560547,23.498535,0.893921,-0.313965,0.064819
-22.583008,-49.560547,23.498535,0.893921,-0.313965,0.064819
-22.583008,-49.560547,23.498535,0.893921,-0.313965,0.064819
-21.972656,-49.621582,22.705078,0.903687,-0.327148,0.049561
-21.972656,-49.621582,22.705078,0.903687,-0.327148,0.049561
-19.409180,-49.682617,22.094727,0.907349,-0.341309,0.024292
-19.409180,-49.682617,22.094727,0.907349,-0.341309,0.024292
-19.409180,-49.682617,22.094727,0.907349,-0.341309,0.024292
-14.892578,-49.560547,21.789551,0.906738,-0.359131,-0.008423
-14.892578,-49.560547,21.789551,0.906738,-0.359131,-0.008423
-9.277344,-49.377441,21.606445,0.911499,-0.371826,-0.041504
-9.277344,-49.377441,21.606445,0.911499,-0.371826,-0.041504
-3.662109,-49.011230,21.423340,0.917969,-0.376709,-0.071777
-3.662109,-49.011230,21.423340,0.917969,-0.376709,-0.071777
-3.662109,-49.011230,21.423340,0.917969,-0.376709,-0.071777
0.671387,-48.400879,21.118164,0.919312,-0.376099,-0.098999
0.671387,-48.400879,21.118164,0.919312,-0.376099,-0.098999
3.112793,-47.546387,20.629883,0.924805,-0.375610,-0.120728
3.112793,-47.546387,20.629883,0.924805,-0.375610,-0.120728
3.723145,-46.630859,19.775391,0.931641,-0.378784,-0.140503
3.723145,-46.630859,19.775391,0.931641,-0.378784,-0.140503
3.723145,-46.630859,19.775391,0.931641,-0.378784,-0.140503
3.112793,-45.593262,18.859863,0.933472,-0.383911,-0.158569
3.112793,-45.593262,18.859863,0.933472,-0.383911,-0.158569
2.075195,-44.494629,17.822266,0.938721,-0.386719,-0.171875
2.075195,-44.494629,17.822266,0.938721,-0.386719,-0.171875
2.075195,-44.494629,17.822266,0.938721,-0.386719,-0.171875
0.732422,-43.273926,16.723633,0.946533,-0.385986,-0.181030
0.732422,-43.273926,16.723633,0.946533,-0.385986,-0.181030
-1.098633,-42.114258,15.625000,0.942505,-0.384766,-0.187988
-1.098633,-42.114258,15.625000,0.942505,-0.384766,-0.187988
-3.173828,-40.954590,14.526367,0.940918,-0.382690,-0.190430
-3.173828,-40.954590,14.526367,0.940918,-0.382690,-0.190430
-3.173828,-40.954590,14.526367,0.940918,-0.382690,-0.190430
-5.187988,-39.855957,13.427734,0.943604,-0.377930,-0.187012
-5.187988,-39.855957,13.427734,0.943604,-0.377930,-0.187012
-6.958008,-38.879395,12.329102,0.939819,-0.369873,-0.180176
-6.958008,-38.879395,12.329102,0.939819,-0.369873,-0.180176
-8.056641,-38.024902,11.474609,0.939941,-0.360718,-0.172485
-8.056641,-38.024902,11.474609,0.939941,-0.360718,-0.172485
-8.056641,-38.024902,11.474609,0.939941,-0.360718,-0.172485
-8.605957,-37.292480,10.742188,0.940186,-0.353394,-0.169312
-8.605957,-37.292480,10.742188,0.940186,-0.353394,-0.169312
-8.483887,-36.621094,10.192871,0.939941,-0.347900,-0.169800
-8.483887,-36.621094,10.192871,0.939941,-0.347900,-0.169800
-8.483887,-36.621094,10.192871,0.939941,-0.341187,-0.171509
-7.690430,-36.010742,9.887695,0.939941,-0.341187,-0.171509
-7.690430,-36.010742,9.887695,0.939941,-0.341187,-0.171509
-5.920410,-35.461426,9.643555,0.939331,-0.334106,-0.171997
-5.920410,-35.461426,9.643555,0.939331,-0.334106,-0.171997
-3.295898,-35.034180,9.704590,0.937866,-0.325684,-0.170288
-3.295898,-35.034180,9.704590,0.937866,-0.325684,-0.170288
-3.295898,-35.034180,9.704590,0.937866,-0.325684,-0.170288
0.183105,-34.729004,9.948730,0.937988,-0.315308,-0.166748
0.183105,-34.729004,9.948730,0.937988,-0.315308,-0.166748
4.150391,-34.484863,10.437012,0.938110,-0.303467,-0.164307
4.150391,-34.484863,10.437012,0.938110,-0.303467,-0.164307
8.117676,-34.240723,10.986328,0.936035,-0.290771,-0.164429
8.117676,-34.240723,10.986328,0.936035,-0.290771,-0.164429
8.117676,-34.240723,10.986328,0.936035,-0.290771,-0.164429
11.413574,-33.996582,11.596680,0.934814,-0.277954,-0.163330
11.413574,-33.996582,11.596680,0.934814,-0.277954,-0.163330
13.549805,-33.752441,12.207031,0.935059,-0.262451,-0.161499
13.549805,-33.752441,12.207031,0.935059,-0.262451,-0.161499
13.549805,-33.752441,12.207031,0.934448,-0.245239,-0.162231
13.977051,-33.508301,12.695312,0.934448,-0.245239,-0.162231
13.977051,-33.508301,12.695312,0.934448,-0.245239,-0.162231
12.268066,-33.325195,12.878418,0.931152,-0.228882,-0.161743
12.268066,-33.325195,12.878418,0.931152,-0.228882,-0.161743
8.605957,-33.020020,13.000488,0.928101,-0.215454,-0.158081
8.605957,-33.020020,13.000488,0.928101,-0.215454,-0.158081
8.605957,-33.020020,13.000488,0.928101,-0.215454,-0.158081
3.540039,-32.653809,13.000488,0.926392,-0.206909,-0.157349
3.540039,-32.653809,13.000488,0.926392,-0.206909,-0.157349
-2.258301,-32.348633,12.817383,0.924072,-0.203857,-0.159668
-2.258301,-32.348633,12.817383,0.924072,-0.203857,-0.159668
-8.056641,-32.104492,12.695312,0.921753,-0.205444,-0.162354
-8.056641,-32.104492,12.695312,0.921753,-0.205444,-0.162354
-8.056641,-32.104492,12.695312,0.921753,-0.205444,-0.162354
-13.122559,-31.921387,12.573242,0.918945,-0.210083,-0.165161
-13.122559,-31.921387,12.573242,0.918945,-0.210083,-0.165161
-17.089844,-31.860352,12.573242,0.915649,-0.216919,-0.168335
-17.089844,-31.860352,12.573242,0.915649,-0.216919,-0.168335
-17.089844,-31.860352,12.573242,0.905273,-0.223999,-0.170288
-19.592285,-31.799316,12.756348,0.905273,-0.223999,-0.170288
-19.592285,-31.799316,12.756348,0.905273,-0.223999,-0.170288
-20.812988,-31.982422,13.122559,0.910889,-0.231812,-0.169800
-20.812988,-31.982422,13.122559,0.910889,-0.231812,-0.169800
-21.057129,-32.104492,13.549805,0.912109,-0.239014,-0.171387
-21.057129,-32.104492,13.549805,0.912109,-0.239014,-0.171387
-21.057129,-32.104492,13.549805,0.912109,-0.239014,-0.171387
-20.629883,-32.348633,13.977051,0.898315,-0.247803,-0.176880
-20.629883,-32.348633,13.977051,0.898315,-0.247803,-0.176880
-20.019531,-32.592773,14.465332,0.901123,-0.258545,-0.187866
-20.019531,-32.592773,14.465332,0.901123,-0.258545,-0.18786
41.564941,7.507324,0.183105,0.977783,0.002686,0.194702
41.564941,7.507324,0.183105,0.977783,0.002686,0.194702
45.104980,7.934570,0.244141,0.977417,0.007080,0.188843
45.104980,7.934570,0.244141,0.977417,0.007080,0.188843
48.095703,8.422852,0.244141,0.979248,0.017456,0.187256
48.095703,8.422852,0.244141,0.979248,0.017456,0.187256
48.095703,8.422852,0.244141,0.979248,0.017456,0.187256
50.659180,9.033203,0.122070,0.979858,0.023071,0.178711
50.659180,9.033203,0.122070,0.979858,0.023071,0.178711
53.100586,9.582520,0.000000,0.979370,0.025635,0.178223
53.100586,9.582520,0.000000,0.979370,0.025635,0.178223
55.664062,10.070801,-0.061035,0.977783,0.033325,0.189697
55.664062,10.070801,-0.061035,0.977783,0.033325,0.189697
55.664062,10.070801,-0.061035,0.977783,0.033325,0.189697
57.800293,10.498047,-0.122070,0.975464,0.046387,0.199097
57.800293,10.498047,-0.122070,0.975464,0.046387,0.199097
59.265137,10.925293,-0.244141,0.975220,0.065552,0.213135
59.265137,10.925293,-0.244141,0.975220,0.065552,0.213135
59.265137,10.925293,-0.244141,0.975708,0.080811,0.228516
59.936523,11.169434,-0.366211,0.975708,0.080811,0.228516
59.936523,11.169434,-0.366211,0.975708,0.080811,0.228516
60.791016,11.413574,-0.427246,0.973267,0.082153,0.239380
60.791016,11.413574,-0.427246,0.973267,0.082153,0.239380
64.758301,11.474609,-0.061035,0.971313,0.076294,0.240112
64.758301,11.474609,-0.061035,0.971313,0.076294,0.240112
64.758301,11.474609,-0.061035,0.971313,0.076294,0.240112
72.631836,11.535645,0.793457,0.975586,0.064087,0.214233
72.631836,11.535645,0.793457,0.975586,0.064087,0.214233
82.458496,11.901855,1.770020,0.981323,0.043945,0.165894
82.458496,11.901855,1.770020,0.981323,0.043945,0.165894
91.247559,12.512207,2.441406,0.987427,0.035522,0.131104
91.247559,12.512207,2.441406,0.987427,0.035522,0.131104
91.247559,12.512207,2.441406,0.987427,0.035522,0.131104
96.008301,13.305664,2.502441,1.010742,0.052124,0.131348
96.008301,13.305664,2.502441,1.010742,0.052124,0.131348
93.811035,14.526367,1.831055,1.070557,0.083008,0.156128
93.811035,14.526367,1.831055,1.070557,0.083008,0.156128
93.811035,14.526367,1.831055,1.180054,0.105591,0.190674
82.946777,16.357422,1.098633,1.180054,0.105591,0.190674
82.946777,16.357422,1.098633,1.180054,0.105591,0.190674
65.551758,18.493652,0.183105,1.298462,0.114990,0.233154
65.551758,18.493652,0.183105,1.298462,0.114990,0.233154
46.752930,20.507812,-0.732422,1.373047,0.113403,0.283447
46.752930,20.507812,-0.732422,1.373047,0.113403,0.283447
46.752930,20.507812,-0.732422,1.373047,0.113403,0.283447
29.479980,22.155762,-1.464844,1.404297,0.095093,0.331543
29.479980,22.155762,-1.464844,1.404297,0.095093,0.331543
15.258789,23.376465,-2.014160,1.398804,0.067505,0.374634
15.258789,23.376465,-2.014160,1.398804,0.067505,0.374634
4.882812,24.169922,-2.197266,1.364258,0.034912,0.407715
4.882812,24.169922,-2.197266,1.364258,0.034912,0.407715
4.882812,24.169922,-2.197266,1.364258,0.034912,0.407715
-0.488281,24.658203,-2.075195,1.310303,-0.004761,0.423340
-0.488281,24.658203,-2.075195,1.310303,-0.004761,0.423340
1.708984,25.024414,-1.281738,1.246582,-0.050659,0.429810
1.708984,25.024414,-1.281738,1.246582,-0.050659,0.429810
1.708984,25.024414,-1.281738,1.180664,-0.092285,0.439453
12.573242,25.146484,0.366211,1.180664,-0.092285,0.439453
12.573242,25.146484,0.366211,1.180664,-0.092285,0.439453
29.541016,24.902344,2.563477,1.115601,-0.117676,0.454956
29.541016,24.902344,2.563477,1.115601,-0.117676,0.454956
49.194336,24.414062,4.943848,1.059448,-0.129761,0.471436
49.194336,24.414062,4.943848,1.059448,-0.129761,0.471436
49.194336,24.414062,4.943848,1.059448,-0.129761,0.471436
69.763184,23.742676,7.324219,1.015259,-0.135010,0.482788
69.763184,23.742676,7.324219,1.015259,-0.135010,0.482788
91.674805,22.888184,9.704590,0.979736,-0.140991,0.485840
91.674805,22.888184,9.704590,0.979736,-0.140991,0.485840
114.685059,21.911621,12.207031,0.956299,-0.142578,0.480835
114.685059,21.911621,12.207031,0.956299,-0.142578,0.480835
114.685059,21.911621,12.207031,0.956299,-0.142578,0.480835
135.559082,21.057129,14.343262,0.947632,-0.125000,0.475098
135.559082,21.057129,14.343262,0.947632,-0.125000,0.475098
149.963379,20.324707,15.747070,0.944580,-0.085938,0.473511
149.963379,20.324707,15.747070,0.944580,-0.085938,0.473511
149.963379,20.324707,15.747070,0.935181,-0.032471,0.474365
155.212402,20.019531,16.174316,0.935181,-0.032471,0.474365
155.212402,20.019531,16.174316,0.935181,-0.032471,0.474365
151.672363,20.019531,15.869141,0.920776,0.021240,0.476562
151.672363,20.019531,15.869141,0.920776,0.021240,0.476562
141.845703,20.263672,15.258789,0.908081,0.062378,0.472534
141.845703,20.263672,15.258789,0.908081,0.062378,0.472534
141.845703,20.263672,15.258789,0.908081,0.062378,0.472534
127.990723,20.751953,14.587402,0.897827,0.092896,0.459839
127.990723,20.751953,14.587402,0.897827,0.092896,0.459839
111.572266,21.728516,13.977051,0.888916,0.122559,0.443481
111.572266,21.728516,13.977051,0.888916,0.122559,0.443481
92.346191,22.949219,13.610840,0.874390,0.151001,0.429077
92.346191,22.949219,13.610840,0.874390,0.151001,0.429077
92.346191,22.949219,13.610840,0.874390,0.151001,0.429077
71.044922,24.353027,13.366699,0.848022,0.169556,0.420288
71.044922,24.353027,13.366699,0.848022,0.169556,0.420288
51.208496,25.817871,13.732910,0.816406,0.170288,0.411133
51.208496,25.817871,13.732910,0.816406,0.170288,0.411133
51.208496,25.817871,13.732910,0.785034,0.145874,0.401123
36.987305,27.099609,15.136719,0.785034,0.145874,0.401123
36.987305,27.099609,15.136719,0.785034,0.145874,0.401123
31.372070,27.893066,17.578125,0.757324,0.102417,0.393066
31.372070,27.893066,17.578125,0.757324,0.102417,0.393066
34.973145,28.259277,21.057129,0.739624,0.053345,0.387939
34.973145,28.259277,21.057129,0.739624,0.053345,0.387939
34.973145,28.259277,21.057129,0.739624,0.053345,0.387939
45.776367,28.259277,25.207520,0.733398,0.009888,0.386963
45.776367,28.259277,25.207520,0.733398,0.009888,0.386963
60.607910,28.076172,29.479980,0.733765,-0.020386,0.386597
60.607910,28.076172,29.479980,0.733765,-0.020386,0.386597
76.782227,27.770996,33.569336,0.737183,-0.039185,0.385376
76.782227,27.770996,33.569336,0.737183,-0.039185,0.385376
76.782227,27.770996,33.569336,0.737183,-0.039185,0.385376
93.322754,27.526855,37.536621,0.746460,-0.051270,0.381958
93.322754,27.526855,37.536621,0.746460,-0.051270,0.381958
109.619141,27.282715,41.137695,0.760010,-0.057373,0.377075
109.619141,27.282715,41.137695,0.760010,-0.057373,0.377075
109.619141,27.282715,41.137695,0.778931,-0.056763,0.374023
124.389648,27.160645,44.250488,0.778931,-0.056763,0.374023
124.389648,27.160645,44.250488,0.778931,-0.056763,0.374023
136.047363,27.221680,46.813965,0.805908,-0.048096,0.372192
136.047363,27.221680,46.813965,0.805908,-0.048096,0.372192
143.432617,27.404785,48.645020,0.834106,-0.032349,0.372437
143.432617,27.404785,48.645020,0.834106,-0.032349,0.372437
143.432617,27.404785,48.645020,0.834106,-0.032349,0.372437
146.057129,27.770996,49.865723,0.852173,-0.010254,0.373657
146.057129,27.770996,49.865723,0.852173,-0.010254,0.373657
143.371582,28.259277,50.415039,0.864380,0.017334,0.370728
143.371582,28.259277,50.415039,0.864380,0.017334,0.370728
135.925293,28.930664,50.598145,0.875122,0.041260,0.363525
135.925293,28.930664,50.598145,0.875122,0.041260,0.363525
135.925293,28.930664,50.598145,0.875122,0.041260,0.363525
126.403809,29.724121,50.659180,0.879150,0.055908,0.352539
126.403809,29.724121,50.659180,0.879150,0.055908,0.352539
116.760254,30.517578,50.964355,0.876465,0.066040,0.337402
116.760254,30.517578,50.964355,0.876465,0.066040,0.337402
116.760254,30.517578,50.964355,0.865601,0.079102,0.324219
107.360840,31.372070,51.452637,0.865601,0.079102,0.324219
107.360840,31.372070,51.452637,0.865601,0.079102,0.324219
97.167969,32.104492,52.001953,0.846069,0.093628,0.315674
97.167969,32.104492,52.001953,0.846069,0.093628,0.315674
86.242676,32.836914,52.673340,0.821289,0.106201,0.308960
86.242676,32.836914,52.673340,0.821289,0.106201,0.308960
86.242676,32.836914,52.673340,0.821289,0.106201,0.308960
75.317383,33.325195,53.527832,0.797607,0.120728,0.301270
75.317383,33.325195,53.527832,0.797607,0.120728,0.301270
64.208984,33.630371,54.748535,0.781982,0.135620,0.292847
64.208984,33.630371,54.748535,0.781982,0.135620,0.292847
52.001953,33.874512,55.908203,0.766724,0.147705,0.294434
52.001953,33.874512,55.908203,0.766724,0.147705,0.294434
52.001953,33.874512,55.908203,0.766724,0.147705,0.294434
39.184570,33.691406,57.250977,0.748657,0.150269,0.300049
39.184570,33.691406,57.250977,0.748657,0.150269,0.300049
27.648926,33.203125,58.715820,0.736450,0.134644,0.300659
27.648926,33.203125,58.715820,0.736450,0.134644,0.300659
27.648926,33.203125,58.715820,0.729492,0.100220,0.302490
20.141602,32.226562,60.546875,0.729492,0.100220,0.302490
20.141602,32.226562,60.546875,0.729492,0.100220,0.302490
18.554688,30.517578,62.805176,0.727539,0.051514,0.309326
18.554688,30.517578,62.805176,0.727539,0.051514,0.309326
23.498535,28.320312,65.429688,0.732910,0.001221,0.318970
23.498535,28.320312,65.429688,0.732910,0.001221,0.318970
23.498535,28.320312,65.429688,0.732910,0.001221,0.318970
33.447266,25.695801,68.237305,0.742188,-0.038086,0.325928
33.447266,25.695801,68.237305,0.742188,-0.038086,0.325928
45.654297,22.888184,70.922852,0.754639,-0.063843,0.331909
45.654297,22.888184,70.922852,0.754639,-0.063843,0.331909
56.701660,20.080566,73.120117,0.774170,-0.078125,0.341919
56.701660,20.080566,73.120117,0.774170,-0.078125,0.341919
56.701660,20.080566,73.120117,0.774170,-0.078125,0.341919
64.453125,17.333984,74.584961,0.799561,-0.085205,0.354004
64.453125,17.333984,74.584961,0.799561,-0.085205,0.354004
68.603516,14.587402,75.195312,0.823975,-0.094360,0.363159
68.603516,14.587402,75.195312,0.823975,-0.094360,0.363159
70.617676,11.840820,75.317383,0.848022,-0.110840,0.366943
70.617676,11.840820,75.317383,0.848022,-0.110840,0.366943
70.617676,11.840820,75.317383,0.848022,-0.110840,0.366943
71.960449,9.094238,75.012207,0.867920,-0.128784,0.368286
71.960449,9.094238,75.012207,0.867920,-0.128784,0.368286
74.157715,6.286621,74.645996,0.876221,-0.140991,0.364746
74.157715,6.286621,74.645996,0.876221,-0.140991,0.364746
74.157715,6.286621,74.645996,0.876221,-0.140991,0.364746
77.270508,3.479004,74.340820,0.877319,-0.147583,0.351685
77.270508,3.479004,74.340820,0.877319,-0.147583,0.351685
80.383301,0.915527,74.035645,0.876099,-0.144531,0.337036
80.383301,0.915527,74.035645,0.876099,-0.144531,0.337036
82.153320,-1.525879,73.608398,0.874756,-0.130493,0.328613
82.153320,-1.525879,73.608398,0.874756,-0.130493,0.328613
82.153320,-1.525879,73.608398,0.874756,-0.130493,0.328613
81.481934,-3.845215,72.998047,0.880249,-0.119019,0.328979
81.481934,-3.845215,72.998047,0.880249,-0.119019,0.328979
78.186035,-6.225586,72.021484,0.897461,-0.120850,0.331299
78.186035,-6.225586,72.021484,0.897461,-0.120850,0.331299
73.547363,-8.422852,70.617676,0.914795,-0.133545,0.327515
73.547363,-8.422852,70.617676,0.914795,-0.133545,0.327515
73.547363,-8.422852,70.617676,0.914795,-0.133545,0.327515
69.458008,-10.742188,69.091797,0.925781,-0.152832,0.316040
69.458008,-10.742188,69.091797,0.925781,-0.152832,0.316040
67.199707,-13.000488,67.565918,0.932495,-0.171143,0.300049
67.199707,-13.000488,67.565918,0.932495,-0.171143,0.300049
67.199707,-13.000488,67.565918,0.932495,-0.171143,0.300049
67.138672,-15.258789,66.284180,0.931152,-0.181763,0.285889
67.138672,-15.258789,66.284180,0.931152,-0.181763,0.285889
70.068359,-17.517090,65.368652,0.924072,-0.188477,0.273438
70.068359,-17.517090,65.368652,0.924072,-0.188477,0.273438
76.416016,-19.897461,64.941406,0.913940,-0.193237,0.260498
76.416016,-19.897461,64.941406,0.913940,-0.193237,0.260498
76.416016,-19.897461,64.941406,0.913940,-0.193237,0.260498
84.655762,-22.094727,64.758301,0.897095,-0.190063,0.248047
84.655762,-22.094727,64.758301,0.897095,-0.190063,0.248047
92.956543,-24.169922,64.819336,0.874268,-0.176147,0.233643
92.956543,-24.169922,64.819336,0.874268,-0.176147,0.233643
99.487305,-25.939941,64.819336,0.847656,-0.153809,0.218262
99.487305,-25.939941,64.819336,0.847656,-0.153809,0.218262
99.487305,-25.939941,64.819336,0.847656,-0.153809,0.218262
102.905273,-27.465820,64.514160,0.821777,-0.127930,0.207153
102.905273,-27.465820,64.514160,0.821777,-0.127930,0.207153
102.600098,-28.747559,63.964844,0.816895,-0.114136,0.202759
102.600098,-28.747559,63.964844,0.816895,-0.114136,0.202759
